player_id,player,player_role,key_cricinfo,role,final_role
ada15e88,PSP Handscomb,Batter,334337,Batter,Batter
adbf0400,Basil Hameed,Bowler,1209110,Middle order Batter,Batter
add57f1f,SM Warnapura,Batter,50874,Opening Batter,Batter
addfb70e,SW Tait,Bowler,8076,Bowler,Bowler
ade071c5,Khaled Mashud,Batter,55954,Wicketkeeper Batter,Batter
ae1bd901,PR Adams,Unclassified,43919,Bowler,Bowler
ae6746e0,Khurram Khan,Batter,25589,Top order Batter,Batter
ae78bc32,MS Gony,Unclassified,317293,Bowler,Bowler
aea11d1d,D Birrell,Unclassified,1112214,Bowler,Bowler
aed55673,MT Chinouya,Unclassified,55353,Bowler,Bowler
af19c6a8,CK Hooper,Unclassified,313430,Bowler,Bowler
af2a0740,M Pushpakumara,Unclassified,49868,Allrounder,Allrounder
af2c687b,C Munro,Batter,232359,Opening Batter,Batter
af2cc80a,JO Troughton,Batter,21598,Top order Batter,Batter
af98bf5b,Ammar Khalid,Unclassified,1150681,Allrounder,Allrounder
afa7e784,MS Wade,Batter,230193,Wicketkeeper Batter,Batter
afb3b840,H Shah,Batter,633527,,Batter
afe57f7a,SC Williams,Batter,55870,Allrounder,Allrounder
b018e1eb,L Louwrens,Batter,827023,Wicketkeeper Batter,Batter
b03db6fa,MJG Rippon,Unclassified,380956,Allrounder,Allrounder
b0482a1d,Tilak Varma,Batter,1170265,Batting Allrounder,Batting Allrounder
b08252b8,RP Burl,Batter,495964,Allrounder,Allrounder
b08e58e2,LR Morris,Unclassified,1125317,Bowler,Bowler
b0946605,AS Joseph,Bowler,670031,Bowler,Bowler
b0c772ee,BJ Haddin,Batter,5560,Wicketkeeper Batter,Batter
b0e08fde,Usman Limbada,Batter,414249,Batter,Batter
b0eaaac6,Ali Khan,Bowler,927119,Bowler,Bowler
b15eaf77,AO Suji,Batter,24723,Allrounder,Allrounder
b16b5eea,VC Drakes,Bowler,51655,Bowling Allrounder,Bowling Allrounder
b17e2f24,KL Rahul,Batter,422108,Wicketkeeper Batter,Batter
b2a79f17,B Laughlin,Unclassified,315623,Bowler,Bowler
b2ae53f5,T Thushara,Bowler,49677,Bowler,Bowler
b2b50355,L Balaji,Bowler,26829,Bowler,Bowler
b2e1d224,G Malla,Batter,233400,Top order Batter,Batter
b3118300,Wahab Riaz,Bowler,43590,Bowler,Bowler
b34d91ec,MG Kariata,Unclassified,1415039,Bowler,Bowler
b3a28446,Mohammad Saifuddin,All-Rounder,629070,Bowling Allrounder,Bowling Allrounder
b3b39bed,Aqib Ilyas,All-Rounder,940593,Top order Batter,Batter
b3b4dc7d,Zain Abbas,Unclassified,291088,Allrounder,Allrounder
b3bad3f2,NR Kumar,Batter,348129,Top order Batter,Batter
b3e9b7fa,KED Carroll,Batter,245287,Batter,Batter
b40ee8a8,PC de Silva,Unclassified,345825,Allrounder,Allrounder
b410bd3d,S Lamichhane,Bowler,960361,Bowler,Bowler
b4296080,Milind Kumar,All-Rounder,451947,Allrounder,Allrounder
b4b99816,Shubman Gill,Batter,1070173,Opening Batter,Batter
b4bef2ed,Fazle Mahmud,Batter,55893,Allrounder,Allrounder
b529630e,PM Pushpakumara,Unclassified,50205,Allrounder,Allrounder
b52ffbbd,FA Allen,Unclassified,670013,Bowling Allrounder,Bowling Allrounder
b56dc5f7,BE Hendricks,Unclassified,379927,Bowler,Bowler
b57f8a9a,BJ Hodge,Batter,5674,Top order Batter,Batter
b58af144,Tushar Imran,Batter,56186,Top order Batter,Batter
b58b7db6,GSNFG Jayasuriya,Batter,422965,Batting Allrounder,Batting Allrounder
b590a4d8,DD Ebrahim,Batter,55416,Top order Batter,Batter
b59db04f,SA Edwards,Batter,1127317,Wicketkeeper Batter,Batter
b5da6c24,PA Patel,Batter,32242,Wicketkeeper Batter,Batter
b61a3e1a,LRPL Taylor,Batter,38699,Middle order Batter,Batter
b681e71e,GJ Maxwell,Batter,325026,Batting Allrounder,Batting Allrounder
b68a30f0,IG Butler,Bowler,36331,Bowler,Bowler
b68d14a9,AJ Strauss,Batter,20387,Opening Batter,Batter
b699df47,MP O'Dowd,Batter,643197,Opening Batter,Batter
b69e69ed,AA Noffke,Unclassified,6938,Allrounder,Allrounder
b743f01b,Syed Rasel,Bowler,56160,Bowler,Bowler
b7646e8c,GEF Barnett,Batter,36383,Top order Batter,Batter
b7b66a96,D Joseph,Unclassified,23777,Bowler,Bowler
b7d1eadd,P Jayawickrama,Unclassified,1028665,Bowler,Bowler
b7e7313a,MB Loye,Batter,16362,Opening Batter,Batter
b80dd12c,Jatinder Singh,Batter,307756,Batter,Batter
b858be20,AV Lalcheta,Bowler,543449,Batting Allrounder,Batting Allrounder
b863eae9,GJ Rennie,Batter,55713,Top order Batter,Batter
b8704508,LM Jongwe,Batter,541224,Allrounder,Allrounder
b878fc9a,Nestor Dhamba,Bowler,1096833,Bowler,Bowler
b8a55852,BB McCullum,Batter,37737,Wicketkeeper Batter,Batter
b8cc58c9,RR Hendricks,Batter,269280,Opening Batter,Batter
b8d490fd,AJ Finch,Batter,5334,Top order Batter,Batter
b8f3362a,LR Johnson,Batter,52280,Middle order Batter,Batter
b91f2a31,KP Meiyappan,Bowler,1058987,Bowler,Bowler
b98b5e1c,Sohaib Maqsood,Batter,43266,Middle order Batter,Batter
b98cdbf0,AD Poynter,Batter,210279,Batter,Batter
b9a3d8c6,Inzamam-ul-Haq,Batter,40570,Batter,Batter
b9c225c2,Shahriar Nafees,Batter,56153,Top order Batter,Batter
ba158afd,Zahid Mahmood,Unclassified,433614,Bowler,Bowler
ba5e1069,R Ravindra,Batter,959767,Batting Allrounder,Batting Allrounder
ba603555,MNK Fernando,Batter,1074333,Batter,Batter
ba607b88,V Kohli,Batter,253802,Top order Batter,Batter
ba7b21fd,A Valthapa,Unclassified,1199669,Wicketkeeper Batter,Batter
bab78fa2,J Da Silva,Batter,1168667,Wicketkeeper Batter,Batter
bad31fac,J Srinath,Bowler,34105,Bowler,Bowler
bb01f9e0,Shuvagata Hom,Batter,402992,Batting Allrounder,Batting Allrounder
bb134e5c,JJ Smit,All-Rounder,553821,Bowling Allrounder,Bowling Allrounder
bb1819fa,Tapash Baisya,Unclassified,56176,Bowler,Bowler
bb18be76,SK Warne,Bowler,8166,Bowler,Bowler
bb20441f,H Dhami,Unclassified,1248189,,Unclassified
bb345e0b,G Gambhir,Batter,28763,Top order Batter,Batter
bb34fd31,Shoriful Islam,Bowler,990039,Bowler,Bowler
bb351c23,MM Ali,Batter,8917,Batting Allrounder,Batting Allrounder
bb4b445b,Hussain Talat,Unclassified,628240,Allrounder,Allrounder
bb9b51f4,JOA Gordon,Bowler,276370,Bowler,Bowler
bb9d73d8,Suraj Kumar,Batter,1156690,Wicketkeeper Batter,Batter
bbd41817,AD Russell,All-Rounder,276298,Allrounder,Allrounder
bbff906c,CAK Walton,Batter,315586,Top order Batter,Batter
bc2d4f2e,W Sutherland,Bowler,1076722,Allrounder,Allrounder
bcb01d8c,RWT Key,Batter,15876,Top order Batter,Batter
bcce309e,WPUJC Vaas,Bowler,50804,Bowler,Bowler
bceb1b07,JJ Tucker,Batter,23694,Allrounder,Allrounder
bd0a4a7d,CA Young,Bowler,364343,Bowler,Bowler
bd17b45f,STR Binny,All-Rounder,27223,Allrounder,Allrounder
bd35515a,SV Bahutule,Unclassified,26815,,Unclassified
bd48593c,GE Kidd,Unclassified,24613,Bowler,Bowler
bd4ea627,Faheem Ashraf,Batter,681117,Bowling Allrounder,Bowling Allrounder
bd77eb62,A Symonds,Batter,7702,Allrounder,Allrounder
bd93fea4,PM Siddle,Unclassified,7898,Bowler,Bowler
bd9fbd51,Fayyaz Butt,Bowler,436749,Bowler,Bowler
bdadf7da,JL Denly,Batter,12454,Top order Batter,Batter
be4cefab,CMW Read,Batter,19346,Wicketkeeper Batter,Batter
be768595,MJ Cosgrove,Batter,4818,Top order Batter,Batter
be8eec9c,ML Nkala,Batter,55663,Bowler,Bowler
bed90114,JA Clarkson,Bowler,928015,Batting Allrounder,Batting Allrounder
bf172ae6,Sufyan Mehmood,Batter,402066,Bowler,Bowler
bf1d7d3e,Mahmudullah,Batter,56025,Allrounder,Allrounder
bf2d865c,JJ Atkinson,Batter,292152,Wicketkeeper Batter,Batter
bf74b130,FH Allen,Batter,959759,Top order Batter,Batter
bf7842c9,TAM Siriwardana,Batter,222354,Allrounder,Allrounder
bf814547,K Verreynne,Batter,595004,Wicketkeeper Batter,Batter
bfaf461d,Hazrat Bilal,Bowler,1344776,Bowler,Bowler
c01d7726,H Thaker,Batter,914503,Allrounder,Allrounder
c020cef5,Saqlain Haider,Unclassified,779973,Middle order Batter,Batter
c03449e0,GD Elliott,All-Rounder,44956,Allrounder,Allrounder
c03c6200,DJG Sammy,Batter,53115,Allrounder,Allrounder
c03f1114,KD Karthik,Batter,30045,Wicketkeeper Batter,Batter
c042b412,FJ Klaassen,Bowler,1104703,Bowler,Bowler
c05f9d20,SSD Arachchige,Batter,693975,Batting Allrounder,Batting Allrounder
c0790f82,L Klusener,All-Rounder,45821,Allrounder,Allrounder
c07a1f41,NM Odhiambo,Unclassified,308418,Bowler,Bowler
c1077ba3,Pratis GC,Unclassified,1179855,Bowling Allrounder,Bowling Allrounder
c13e34f4,Haider Ali,Batter,1168651,Middle order Batter,Batter
c15e2193,FY Fazal,Batter,28671,Opening Batter,Batter
c16d2e28,SJ Harmison,Bowler,14054,Bowler,Bowler
c16d4035,SW Billings,Batter,297628,Wicketkeeper Batter,Batter
c1ef6dad,RD Steede,Unclassified,23760,,Unclassified
c1f6c27e,G Onions,Unclassified,18389,Bowler,Bowler
c1f9b051,RD Jacobs,Unclassified,52199,Wicketkeeper Batter,Batter
c24a2c5d,S Tyagi,Bowler,317784,Bowler,Bowler
c25927f8,RP Alexander,Batter,25879,,Batter
c26cd57a,B Shikongo,Bowler,1069820,Bowler,Bowler
c27518d2,Ziaur Rahman,Bowler,56167,Allrounder,Allrounder
c290033d,Ihsanullah,Unclassified,1283740,Bowler,Bowler
c2f12310,PS Athavale,Batter,1402600,Wicketkeeper Batter,Batter
c3224376,RS Higgins,Unclassified,55518,Middle order Batter,Batter
c3564c2d,G Toka,Batter,646191,Allrounder,Allrounder
c374f37f,JWA Taylor,Batter,297635,Middle order Batter,Batter
c3b93a03,J Blackwood,Batter,431909,Middle order Batter,Batter
c3d1402f,RP Singh,Bowler,35280,Bowler,Bowler
c3d35165,JA Morkel,Batter,46248,Bowling Allrounder,Bowling Allrounder
c41043e6,BR McDermott,Batter,603410,Wicketkeeper Batter,Batter
c4487b84,AB de Villiers,Batter,44936,Wicketkeeper Batter,Batter
c46e9e56,CJO Smith,Batter,25112,Wicketkeeper Batter,Batter
c4bc3b59,D Khanal,Batter,1248357,Top order Batter,Batter
c4d740b3,PS Masvaure,Batter,232442,Opening Batter,Batter
c4e73ff1,KH Prajapati,Batter,1276719,Top order Batter,Batter
c4ff0618,H Patel,Batter,414248,Batter,Batter
c500ec39,MG Bevan,Batter,4144,Batter,Batter
c51add25,MB Kruger,Batter,574638,Batter,Batter
c5326dd0,NG Jones,Unclassified,406308,Allrounder,Allrounder
c537cf4d,M Commins,Batter,594992,Batter,Batter
c5758216,TJ Heggelman,Batter,467426,Opening Batter,Batter
c57e1893,DES Maxwell,Batter,23799,,Batter
c57fa67e,E Otieno,Unclassified,293031,Bowler,Bowler
c58b0108,Mehedi Hasan Miraz,Bowler,629063,Allrounder,Allrounder
c5928dec,HDRL Thirimanne,Batter,301236,Top order Batter,Batter
c59d8f8a,KA Hope,Batter,443150,Middle order Batter,Batter
c5aef772,R Shepherd,Batter,677077,Bowling Allrounder,Bowling Allrounder
c5b87d8c,Nafees Iqbal,Batter,56064,Opening Batter,Batter
c5d7b244,Mohammad Nadeem,Batter,41984,Allrounder,Allrounder
c5e68250,IA Nicolson,Unclassified,55669,Bowler,Bowler
c5f40e35,SW Currie,Bowler,1104697,Bowling Allrounder,Bowling Allrounder
c6097d68,O Thomas,Bowler,914567,Bowler,Bowler
c63671e9,Naseem Khushi,Batter,1077310,Wicketkeeper,Unclassified
c654af19,R McLaren,Bowler,46393,Allrounder,Allrounder
c661789d,AW Mathieson,Unclassified,355267,Bowler,Bowler
c66d9486,U Bhatti,Bowler,23865,Bowler,Bowler
c68554a6,TJ Bishop,Batter,1275935,Batter,Batter
c6e10e5c,NK Patel,Bowler,532247,Allrounder,Allrounder
c70448aa,R Hekure,Bowler,646193,Bowler,Bowler
c7105dab,JA McCollum,Batter,470917,Opening Batter,Batter
c73bb037,Taufeeq Umar,Batter,43363,Batter,Batter
c740ea83,RM Patidar,Batter,823703,Top order Batter,Batter
c78f1ff5,Junaid Zia,Unclassified,40926,,Unclassified
c7f6dd3b,SW Ambris,Batter,348054,Opening Batter,Batter
c8065f31,SC Getkate,Bowler,303508,Allrounder,Allrounder
c810b349,JAD Lawrenson,Batter,1195667,,Batter
c834c290,JL Smith,Batter,1096092,Wicketkeeper Batter,Batter
c89474d1,TJ Murtagh,Bowler,17134,Bowler,Bowler
c8a3f688,SN Netravalkar,Bowler,398513,Bowler,Bowler
c8ad0749,AK Perera,Batter,300629,Allrounder,Allrounder
c8d74c21,J Gumbie,Batter,596376,Wicketkeeper Batter,Batter
c942a53b,WK McCallan,Bowler,24251,Allrounder,Allrounder
c96311d4,CR Ervine,Batter,55412,Middle order Batter,Batter
c968b533,Alawi Shukri,Unclassified,332921,Middle order Batter,Batter
c96f6ac5,PWA Mulder,Bowler,698189,Allrounder,Allrounder
c981bfad,ZE Surkari,Batter,23803,Middle order Batter,Batter
c9945bdf,Simi Singh,All-Rounder,1005257,Bowling Allrounder,Bowling Allrounder
c995d726,CA Ingram,Batter,45705,Top order Batter,Batter
c9cac448,T Mishra,Batter,24790,Middle order Batter,Batter
ca4db40e,AF Sattaur,Batter,52995,,Batter
ca92a578,IA Karim,Batter,348016,Wicketkeeper Batter,Batter
cad00a4d,RR Rossouw,Batter,318845,Top order Batter,Batter
cad40f5e,BA Carse,All-Rounder,596417,Bowling Allrounder,Bowling Allrounder
caf1b14c,N Deonarine,Batter,51659,Batter,Batter
cb263798,DL Hemp,Batter,14153,Opening Batter,Batter
cb5100f1,Ebadat Hossain,Bowler,932355,Bowler,Bowler
cb5211dc,JPR Lamsam,Unclassified,24154,Allrounder,Allrounder
cb9b8664,W O'Rourke,Bowler,1211825,Bowler,Bowler
cbabd6ad,NS Dhaliwal,Batter,817069,Middle order Batter,Batter
cc1e8c68,UT Yadav,Bowler,376116,Bowler,Bowler
cca50cd6,LJ Wright,Batter,23460,Top order Batter,Batter
cccdde80,RP Arnold,Batter,48122,Middle order Batter,Batter
ccdd8308,ST Finn,Bowler,210283,Bowler,Bowler
cd4d7695,Aarif Sheikh,Batter,701217,Top order Batter,Batter
cdac5a3d,M Shiraz,Unclassified,801817,Bowler,Bowler
cdd875d9,JA Turner,Unclassified,1261866,Bowler,Bowler
cddafe26,V Aravind,Batter,1178586,Wicketkeeper Batter,Batter
cde067e1,J Kariko,Unclassified,1295879,Bowler,Bowler
cdf59953,SW Poynter,Unclassified,308294,Wicketkeeper Batter,Batter
ce794613,T Natarajan,Unclassified,802575,Bowler,Bowler
cec44e08,SM Sharma,Bowler,1199670,Bowler,Bowler
ced0ec25,Ghulam Shabber,Batter,950303,Wicketkeeper Batter,Batter
cefe0886,E Schiferli,Batter,24943,Bowler,Bowler
cf494ffe,PR Stirling,Batter,303427,Batting Allrounder,Batting Allrounder
cf73ad76,JEC Franklin,All-Rounder,37004,Allrounder,Allrounder
cfad138c,CK Kapugedera,Batter,209457,Middle order Batter,Batter
cfe70281,VD Philander,Bowler,46945,Allrounder,Allrounder
cff25ee1,DA Gunawardene,Batter,49010,Opening Batter,Batter
d014d5ac,SE Rutherford,Batter,914541,Middle order Batter,Batter
d027ba9f,KS Williamson,Batter,277906,Top order Batter,Batter
d0513f63,CL White,Batter,8291,Middle order Batter,Batter
d06335fd,KA Edwards,Batter,51786,Batter,Batter
d07c1b2f,Saud Shakeel,Batter,652687,Middle order Batter,Batter
d07dbc28,Zawar Farid,Bowler,1196500,Bowler,Bowler
d094e7d1,Abdur Rehman,Unclassified,39091,Bowler,Bowler
d12143bf,JM Anderson,Bowler,8608,Bowler,Bowler
d1305df0,AGS Gous,Batter,485379,Wicketkeeper Batter,Batter
d146924b,Raza-ur-Rehman,Batter,259413,Middle order Batter,Batter
d1523761,D Ramdin,Batter,52917,Wicketkeeper Batter,Batter
d167edd3,SM Boland,Unclassified,446548,Bowler,Bowler
d1761087,RM West,Unclassified,38759,Bowler,Bowler
d18f9182,DPMD Jayawardene,Batter,49289,Batter,Batter
d1988788,Rohan Mustafa,Bowler,307808,Top order Batter,Batter
d1ac815a,JV Harris,Batter,23809,,Batter
d1ae8f94,Dolar Mahmud,Bowler,56209,Allrounder,Allrounder
d1c36f5c,JJ Roy,Batter,298438,Opening Batter,Batter
d1c94b25,CK Langeveldt,Bowler,45963,Bowler,Bowler
d1f871a4,C McAuslan,Batter,919527,,Batter
d285acaf,CE McConchie,Unclassified,526021,Allrounder,Allrounder
d2a2bb1a,KNM Fernando,Batter,1126045,Wicketkeeper Batter,Batter
d2a6c0e6,EJG Morgan,Batter,24598,Middle order Batter,Batter
d2a989fc,DS Kulkarni,Bowler,277955,Bowler,Bowler
d2babdd5,E Chigumbura,Batter,55343,Allrounder,Allrounder
d2c2b2d5,SR Tendulkar,Batter,35320,Top order Batter,Batter
d2d15439,Aayan Afzal Khan,All-Rounder,1241265,Bowling Allrounder,Bowling Allrounder
d2e67105,Pargat Singh,Batter,446690,Allrounder,Allrounder
d2f3829d,NV Knight,Batter,15913,Opening Batter,Batter
d2f72b19,TBM de Leede,Bowler,24882,Allrounder,Allrounder
d2fcce2f,HMRKB Herath,Bowler,49178,Bowler,Bowler
d32782ae,Rashid Latif,Unclassified,42423,Wicketkeeper Batter,Batter
d32a4a41,R Walters,Batter,24835,,Batter
d365d463,Nurul Hasan,Batter,410765,Wicketkeeper Batter,Batter
d3851cd8,Ehsan Khan,Bowler,40082,Bowler,Bowler
d3868bd0,JH Davey,Bowler,407265,Bowler,Bowler
d38b80df,T Mufudza,Unclassified,453321,Bowler,Bowler
d3a1c63d,T de Zorzi,Batter,697183,Top order Batter,Batter
d3a3e82d,AB Barath,Batter,274926,Opening Batter,Batter
d3c260a6,Usman Rafiq,Unclassified,772469,Bowler,Bowler
d3e83eef,F Mutizwa,Batter,55641,Wicketkeeper Batter,Batter
d405c0d5,AM Hardie,Batter,1124283,Allrounder,Allrounder
d4eef961,M de Lange,Bowler,393279,Bowler,Bowler
d4f9dbd4,CA Pujara,Batter,32540,Top order Batter,Batter
d5130a30,B Sai Sudharsan,Batter,1151288,Top order Batter,Batter
d5403021,BC Lara,Batter,52337,Batter,Batter
d5ae21a2,KD Shah,Batter,401537,Top order Batter,Batter
d5afc103,RO Hinds,Unclassified,52055,Allrounder,Allrounder
d5bbb6a2,J Anderson,Batter,44014,Batter,Batter
d5f3b5e1,D Ganga,Batter,51872,Batter,Batter
d666d3a8,BA Parchment,Batter,52687,Bowler,Bowler
d67d5f00,DA Miller,Batter,321777,Middle order Batter,Batter
d68e7f48,R Rampaul,Bowler,52912,Bowler,Bowler
d69c9b12,NT Pascal,Unclassified,230552,Bowler,Bowler
d7725664,RA Reifer,Bowler,450101,Allrounder,Allrounder
d797ecfe,Rashid Zia,Unclassified,25860,,Unclassified
d7bfcc0b,Mehran Khan,Unclassified,888565,Batter,Batter
d7c6af50,DL Vettori,Bowler,38710,Allrounder,Allrounder
d7d744e5,PG Gillespie,Batter,24243,,Batter
d84378a4,M Kaif,Batter,29990,Batter,Batter
d84a2d8e,DJ Reekers,Batter,38261,Opening Batter,Batter
d8699ab7,ML Hayden,Batter,5616,Opening Batter,Batter
d876610c,Robiul Islam,Unclassified,227455,Bowler,Bowler
d8906a73,Waqar Younis,Bowler,43543,Bowler,Bowler
d8976cb7,DG Blampied,Batter,470893,,Batter
d8b2f218,BB Sran,Bowler,537126,Bowler,Bowler
d8e79af0,AC Botha,Bowler,44102,Allrounder,Allrounder
d913103d,K Mahato,Unclassified,1090591,,Unclassified
d9273ee7,MP Stoinis,Batter,325012,Batting Allrounder,Batting Allrounder
d953ed6a,B Zuiderent,Batter,24990,Middle order Batter,Batter
d9609443,ST Gabriel,Bowler,446101,Bowler,Bowler
d96165b5,D Myers,Batter,946517,Top order Batter,Batter
d996ba33,J Kila,Unclassified,302875,Bowling Allrounder,Bowling Allrounder
d99cc23a,T van der Gugten,All-Rounder,333782,Bowler,Bowler
da045dea,S Mukuddem,Batter,23755,Allrounder,Allrounder
da4a1e46,M Spoors,Batter,1062334,Batter,Batter
da785bf8,GB Brent,Unclassified,55269,Bowler,Bowler
dabbd0ae,B Fernando,Unclassified,629080,Bowler,Bowler
dadb9703,B Mavuta,Unclassified,806239,Allrounder,Allrounder
dadbdb68,JA Duffy,Bowler,547766,Bowler,Bowler
daf88af6,IS Sohi,Bowler,740153,,Bowler
db584dad,CH Gayle,All-Rounder,51880,Allrounder,Allrounder
db767b89,TL Best,Bowler,51436,Bowler,Bowler
dbe50b21,HH Pandya,All-Rounder,625371,Allrounder,Allrounder
dbfb8218,DT Tiripano,Unclassified,392945,Bowler,Bowler
dc0f5506,MJ Hoggard,Unclassified,14236,Bowler,Bowler
dc2f959a,SO Dowrich,Unclassified,431905,Wicketkeeper Batter,Batter
dc36a6a5,AN Kervezee,Batter,214695,Opening Batter,Batter
dcbea954,Aasif Sheikh,Batter,1058514,Wicketkeeper Batter,Batter
dcce6f09,DA Warner,Batter,219889,Opening Batter,Batter
dcdb87f2,Bilal Khan,Bowler,937953,Bowler,Bowler
dce2019b,F Behardien,Batter,44410,Batting Allrounder,Batting Allrounder
dcf81436,S Kaul,Unclassified,326017,Bowler,Bowler
dd09ff8e,B Lee,Bowler,6278,Bowler,Bowler
dd121907,TR Gripper,Bowler,55463,Opening Batter,Batter
dd37da14,UWMBCA Welegedara,Bowler,51019,Bowler,Bowler
dd468277,N M'shangwe,Unclassified,392944,Bowler,Bowler
dd55b0b0,BP Loots,Unclassified,466610,Allrounder,Allrounder
ddb41291,L Sreekumar,Batter,937673,Middle order Batter,Batter
ddc0828d,A Flintoff,All-Rounder,12856,Allrounder,Allrounder
de063a39,LD Madushanka,Unclassified,428366,Allrounder,Allrounder
de0a3209,Mominul Haque,Batter,373696,Batting Allrounder,Batting Allrounder
de3acffe,AJ McKay,Bowler,38005,Bowler,Bowler
de3d549a,AM Fernando,Unclassified,786925,Bowler,Bowler
de7d833e,D Madushanka,Bowler,793007,Bowler,Bowler
de8cce37,VVS Laxman,Batter,30750,Top order Batter,Batter
dec8e038,J Theron,Bowler,223642,Bowler,Bowler
ded9240e,PJ Cummins,Bowler,489889,Bowler,Bowler
ded9ff1e,JNT Seales,Unclassified,1199304,Bowler,Bowler
df064e1a,Ravi Bishnoi,Unclassified,1175441,Bowler,Bowler
df08c69e,KM Dabengwa,Batter,55388,Allrounder,Allrounder
df5a6881,DP Conway,Batter,379140,Wicketkeeper Batter,Batter
df7ed601,T Kaitano,Batter,493765,Opening Batter,Batter
df92d6fb,D Gamage,Bowler,49121,Bowler,Bowler
dfc4d8b5,KW Richardson,Bowler,272262,Bowler,Bowler
dff2050b,C Gunasekara,Unclassified,1210293,Bowler,Bowler
dff967c1,RS Kaluwitharana,Batter,49361,Wicketkeeper Batter,Batter
e00a9155,SD Heazlett,Unclassified,826679,Batter,Batter
e012ad13,KOA Powell,Batter,252932,Opening Batter,Batter
e01895bb,DT Johnston,Bowler,6038,Bowler,Bowler
e01aafc1,AN Petersen,Batter,46934,Batter,Batter
e0351c86,DNT Zoysa,Bowler,51050,Bowler,Bowler
e03b66ec,Mohammad Asif,Bowler,41411,Bowler,Bowler
e045c165,Rameez Shahzad,Batter,220519,Top order Batter,Batter
e0557f7f,DE Bernard,Batter,51300,,Batter
e087956b,BA Stokes,Batter,311158,Allrounder,Allrounder
e15faa51,Javed Omar,Batter,55935,Opening Batter,Batter
e16e7347,CG Williams,Batter,316102,Top order Batter,Batter
e174dadd,Mohammad Amir,Bowler,290948,Bowler,Bowler
e186f49c,Mashrafe Mortaza,Bowler,56007,Bowler,Bowler
e1b9f3a9,BJ Dwarshuis,Unclassified,679567,Bowler,Bowler
e1d1b294,HH Gibbs,Batter,45224,Opening Batter,Batter
e1e81c75,GR Codrington,Bowler,23811,,Bowler
e21bc7f3,RD Berrington,Batter,25490,Top order Batter,Batter
e237b28c,Mohammad Yousuf,Batter,43650,Batter,Batter
e258a603,N Dutta,Unclassified,348135,Bowler,Bowler
e28bb0b9,DO Leicher,Unclassified,1256933,Middle order Batter,Batter
e29e9c12,Shakeel Ahmed,All-Rounder,681801,Bowler,Bowler
e2ee90d9,MA Aponso,Bowler,429748,Bowler,Bowler
e32d22f6,Pankaj Singh,Unclassified,32973,Bowler,Bowler
e33616eb,HJC Mol,Bowler,24923,,Bowler
e3386c8a,K Bhurtel,Batter,794713,Opening Batter,Batter
e342e5fb,CR Brathwaite,Unclassified,457249,Allrounder,Allrounder
e343abe9,NS Poonia,Batter,19276,Batter,Batter
e3540b8c,DS Bajwa,Batter,1229251,Allrounder,Allrounder
e38bce7a,MG Bracewell,Batter,326968,Batting Allrounder,Batting Allrounder
e3a949be,D Cleaver,Batter,440517,Wicketkeeper Batter,Batter
e3dd0d8e,R Kaia,Unclassified,392946,Middle order Batter,Batter
e3e09091,Zakir Hasan,Batter,697059,Wicketkeeper Batter,Batter
e3eb9e46,Nizakat Khan,Batter,350629,Allrounder,Allrounder
e3fe4b49,F Hand,Unclassified,1099225,Bowling Allrounder,Bowling Allrounder
e412cb64,HF Gurney,Unclassified,244639,Bowler,Bowler
e4271302,Amjad Ali,Batter,39745,Batter,Batter
e42dff5f,KHRK Fernando,Unclassified,48967,Allrounder,Allrounder
e4a0deae,MJ Santner,All-Rounder,502714,Bowling Allrounder,Bowling Allrounder
e5309baa,CP Rizwan,Batter,474760,Middle order Batter,Batter
e5437608,GF Linde,Unclassified,481875,Allrounder,Allrounder
e5ad357a,MD du Preez,Unclassified,577345,Wicketkeeper Batter,Batter
e62dd25d,K Rabada,Bowler,550215,Bowler,Bowler
e64c10dd,VV Morea,Batter,387435,Middle order Batter,Batter
e662b18f,JAR Blain,Bowler,25087,Bowler,Bowler
e66732f8,RD Rickelton,Batter,605661,Wicketkeeper Batter,Batter
e6b3c3cc,Parveen Kumar,Bowler,1365333,Allrounder,Allrounder
e6d298e8,CD de Lange,All-Rounder,44851,Bowling Allrounder,Bowling Allrounder
e6dd77bb,SS McKechnie,Batter,459752,Wicketkeeper Batter,Batter
e6ddab51,EH Hutchinson,Unclassified,552881,,Unclassified
e6ec6b42,Aaditya Varadarajan,Batter,1444109,,Batter
e70a0811,Nasir Aziz,Unclassified,447290,Bowler,Bowler
e734d090,CN Ackermann,Batter,379774,Batting Allrounder,Batting Allrounder
e74ad9ea,Habibul Bashar,Batter,55906,Top order Batter,Batter
e798611a,HM Amla,Batter,43906,Top order Batter,Batter
e7ba1233,S Matsikenyeri,Batter,55612,Middle order Batter,Batter
e7de4f6b,RR Emrit,Unclassified,51784,Bowling Allrounder,Bowling Allrounder
e7e86505,B Evans,Unclassified,696127,Allrounder,Allrounder
e824e6ee,TWM Latham,Batter,388802,Wicketkeeper Batter,Batter
e82dc4c5,TS Nethula,Unclassified,377639,Bowler,Bowler
e84ac20c,MJ Henry,Bowler,506612,Bowler,Bowler
e8511411,SJ Baard,Batter,437927,Batter,Batter
e855edaa,Y Punja,Unclassified,796331,Bowler,Bowler
e85d03d6,BM Scholtz,Bowler,330223,Bowler,Bowler
e86754b2,TK Curran,Unclassified,550235,Allrounder,Allrounder
