player_id,player,player_role,key_cricinfo
f17971df,BG Rogers,Batter,55736.0
f190c775,K Tathgur,Unclassified,1206188.0
f19ccfad,Washington Sundar,Bowler,719715.0
f1cb042f,PT Collins,Bowler,51479.0
f1f99156,TH David,Unclassified,892749.0
f21043a5,MDKJ Perera,Batter,300631.0
f233bbb4,ST Jayasuriya,All-Rounder,49209.0
f24c6701,M Theekshana,Bowler,1138316.0
f2665768,A Phillip,Unclassified,914467.0
f27f89e8,AR White,Batter,24286.0
f2800ef3,Yasir Shah,Unclassified,43685.0
f28a60e0,Saad Bin Zafar,Bowler,359746.0
f3171936,BW Hilfenhaus,Unclassified,5941.0
f32dbc84,CJ Chibhabha,Batter,55354.0
f390904d,GH Bodi,Batter,44089.0
f3abd0c9,DR Briggs,Unclassified,310107.0
f3bde2b3,KDK Vithanage,Batter,342616.0
f3be8d36,Bilal Asif,Bowler,498875.0
f3cb53a1,MV Boucher,Batter,44111.0
f407e354,M van Jaarsveld,Batter,47700.0
f41598c1,AN Cook,Batter,11728.0
f42064d5,CN Greaves,Bowler,873199.0
f427e63e,NRJ Croes,Batter,1191381.0
f43dd8c2,SM Sharif,Bowler,414970.0
f44af07f,C White,Bowler,22403.0
f468293b,JN Loftie-Eaton,All-Rounder,1071473.0
f476d2a5,Asad Ali,Unclassified,222728.0
f4d6a5b0,R Murray,Batter,696139.0
f5180fe6,MG Johnson,Bowler,6033.0
f5390243,CD McMillan,Batter,37712.0
f53b3e1d,Karan KC,Bowler,800675.0
f55c526f,T Maruma,Batter,235524.0
f56cd097,Rubel Hossain,Bowler,300619.0
f5715b48,Ali Naseer,All-Rounder,1212829.0
f5821615,JS Patel,Unclassified,38141.0
f58839ad,GA Manou,Unclassified,6480.0
f5c198fb,SP Patil,Batter,447458.0
f5ef7ac3,TSS Mackintosh,Batter,1195674.0
f5f18a18,S Randiv,Bowler,50438.0
f6571355,CK Tshuma,Unclassified,959823.0
f6b5d11a,PDRL Perera,Unclassified,49870.0
f6c2659d,Aizaz Khan,Batter,401540.0
f708a0bc,GB Hogg,Bowler,5681.0
f71de062,OL Pitcher,Batter,23702.0
f752db61,JL Pattinson,Unclassified,272465.0
f76d7466,JN Malan,Batter,605680.0
f76ffa81,N Hussain,Batter,14325.0
f771a151,EC Rainsford,Unclassified,55740.0
f78e7113,S Prasanna,Batter,268740.0
f7b2cbe8,C Viljoen,Bowler,387845.0
f7c3d426,CK Holder,Unclassified,914519.0
f7d267f7,NP Kenjige,Bowler,1041679.0
f8035c2a,BDH Stevens,Unclassified,370034.0
f80682f8,Ravinderpal Singh,Unclassified,1159653.0
f834dcfc,L Ngidi,Bowler,542023.0
f842c2cf,MJ Clarke,Batter,4578.0
f846de6a,MN Samuels,Batter,52983.0
f892fcf9,L Sipamla,Unclassified,698143.0
f8c72766,D Heyliger,Bowler,1061467.0
f8f2ec39,MMA Jonkman,Unclassified,306982.0
f8fd6e3f,Ahmed Shehzad,Batter,259410.0
f93b43dd,SK Patel,Batter,532853.0
f987245c,AM Ellis,Bowler,36993.0
f994f4ca,AR Berenger,Batter,384817.0
f9a87783,KL Tucker,Batter,23729.0
f9e6e7ef,Shahbaz Ahmed,Bowler,1159711.0
fa1aa7e7,D Langford-Smith,Unclassified,243942.0
fa433be6,M Labuschagne,Batter,787987.0
fa463154,AB Agarkar,Bowler,26184.0
fb0abc20,Haseeb Amjad,Bowler,539305.0
fb16f6e7,MQ Sheikh,Batter,25434.0
fb2d1dda,N Rana,Unclassified,604527.0
fb3e0d39,C Karunaratne,All-Rounder,623695.0
fb66ce1f,CH Morris,Batter,439952.0
fbaa61d2,KO Otieno,Batter,24714.0
fbb657bb,Babar Hayat,Batter,539304.0
fbc5b9e2,Akram Khan,Unclassified,56221.0
fbc5c0c6,RDM Leverock,Bowler,23742.0
fbcfa528,T Munyonga,Batter,1122853.0
fbdc8309,B Sharki,Batter,1072487.0
fc2fffb5,Abdullah Shafique,Batter,922941.0
fc4375ef,BFW de Leede,All-Rounder,1036191.0
fc54ef7a,BB Seebaran,Unclassified,23785.0
fc55ec67,MR Adair,Batter,526441.0
fc5b1bcc,A Shamshudeen,Unclassified,23866.0
fcbf5a30,D Gough,Bowler,13411.0
fccf5309,PA Desai,Bowler,440977.0
fce581b5,Khushdil Shah,Batter,716733.0
fd093ca9,PL Harris,Bowler,45568.0
fd201eb4,Shahzaib Hasan,Batter,370846.0
fd2bf2a0,Umar Akmal,Batter,317273.0
fd483a3e,V Shetty,Unclassified,342182.0
fd4afedb,N Ncube,Unclassified,333002.0
fd67a507,DI Joyce,Batter,24603.0
fd770945,BT Foakes,Unclassified,364788.0
fd835ab3,DJ Hussey,Batter,5766.0
fd8f11e9,JM How,Batter,37265.0
fdac5295,JAH Marshall,Batter,37698.0
fdb8ed0d,SD Parry,Bowler,215058.0
fdd414ab,Al Sahariar,Batter,56219.0
fdedb37c,SM Katich,Batter,6128.0
fe11caa6,WP Saha,Unclassified,279810.0
fe366f34,C Connolly,Batter,1210488.0
fe5175ce,Yasir Mohammad,Unclassified,1294031.0
fe763256,Y Venugopal Rao,Batter,35805.0
fe93fd9d,RA Jadeja,All-Rounder,234675.0
feb37330,Moin Khan,Batter,41306.0
fec50c96,SMA Priyanjan,Batter,233802.0
fef92afc,SC Kuggeleijn,Bowler,539548.0
ff014c34,HG Munsey,Batter,671805.0
ff077124,Kamran Akmal,Batter,41028.0
ff154ecd,JM Cox,Batter,1112537.0
ff1e12a0,AJ Turner,Unclassified,500268.0
ff1ec94d,R Klein,Unclassified,594996.0
ff3f6fc1,Mohammad Haris,Batter,1205559.0
ff6a7ab5,R Trumpelmann,Bowler,698317.0
ffb504b1,XM Marshall,Batter,52626.0
ffe699c0,CJ Jordan,Unclassified,288992.0
